"district","county","subcounty","parish","year","school_name","ownership","gender","grade","value","location_code","facility_id","source_file"
"Kayunga","Ntenjeru","Nazigo","Katikanyonyi","2022","Nakatooke RC Primary School","Government","Male","Division 4","2.0","D01S04P03","nakatooke-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Katikanyonyi","2022","Nakatooke RC Primary School","Government","Female","Division 4","2.0","D01S04P03","nakatooke-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Katikanyonyi","2022","Nakatooke RC Primary School","Government","Male","Division U","3.0","D01S04P03","nakatooke-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Katikanyonyi","2022","Nakatooke RC Primary School","Government","Female","Division U","8.0","D01S04P03","nakatooke-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Katikanyonyi","2022","Nakatooke RC Primary School","Government","Male","Division X","1.0","D01S04P03","nakatooke-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Katikanyonyi","2022","Nakatooke RC Primary School","Government","Female","Division X","4.0","D01S04P03","nakatooke-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Male","Division 1","","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Female","Division 1","","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Male","Division 2","2.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Female","Division 2","4.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Male","Division 3","3.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Female","Division 3","10.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Male","Division 4","5.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Female","Division 4","","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Male","Division U","6.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Female","Division U","5.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Male","Division X","","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","Natteta CU Primary School","Government","Female","Division X","3.0","D01S03P04","natteta-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Male","Division 1","","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Female","Division 1","1.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Male","Division 2","28.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Female","Division 2","20.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Male","Division 3","9.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Female","Division 3","10.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Male","Division 4","6.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Female","Division 4","6.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Male","Division U","3.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Female","Division U","3.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Male","Division X","2.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Natteta Islamic Primary School","Private","Female","Division X","4.0","D01S04P05","natteta-islamic-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Male","Division 1","","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Female","Division 1","","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Male","Division 2","12.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Female","Division 2","12.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Male","Division 3","4.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Female","Division 3","5.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Male","Division 4","1.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Female","Division 4","2.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Male","Division U","6.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Female","Division U","3.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Male","Division X","1.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Demonstration Primary School","Government","Female","Division X","1.0","D01S03P01","nazigo-demonstration-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Male","Division 1","19.0","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Female","Division 1","22.0","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Male","Division 2","9.0","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Female","Division 2","13.0","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Male","Division 3","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Female","Division 3","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Male","Division 4","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Female","Division 4","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Male","Division U","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Female","Division U","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Male","Division X","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nazigo","2022","Nazigo Noor Primary School","Private","Female","Division X","","D01S03P01","nazigo-noor-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Male","Division 1","1.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Female","Division 1","1.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Male","Division 2","40.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Female","Division 2","71.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Male","Division 3","29.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Female","Division 3","37.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Male","Division 4","14.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Female","Division 4","15.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Male","Division U","4.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Female","Division U","8.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Male","Division X","1.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Nsiima","2022","Nazigo RC Primary School","Government","Female","Division X","3.0","D01S03P07","nazigo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Male","Division 1","","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Female","Division 1","","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Male","Division 2","3.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Female","Division 2","3.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Male","Division 3","2.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Female","Division 3","2.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Male","Division 4","2.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Female","Division 4","3.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Male","Division U","2.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Female","Division U","9.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Male","Division X","2.0","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Nsiima","2022","Nsiima CU Primary School","Government","Female","Division X","","D01S04P07","nsiima-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Male","Division 1","1.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Female","Division 1","2.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Male","Division 2","6.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Female","Division 2","10.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Male","Division 3","1.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Female","Division 3","4.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Male","Division 4","","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Female","Division 4","1.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Male","Division U","2.0","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Female","Division U","","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Male","Division X","","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo Town Council","Natteta","2022","St Anthony Junior School Nazigo","Private","Female","Division X","","D01S03P04","st-anthony-junior-school-nazigo_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Male","Division 1","1.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Female","Division 1","","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Male","Division 2","12.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Female","Division 2","10.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Male","Division 3","3.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Female","Division 3","6.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Male","Division 4","2.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Female","Division 4","5.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Male","Division U","6.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Female","Division U","","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Male","Division X","","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Nazigo","Natteta","2022","Wabirongo CU Primary School","Government","Female","Division X","2.0","D01S04P05","wabirongo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Male","Division 1","","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Female","Division 1","","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Male","Division 2","8.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Female","Division 2","12.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Male","Division 3","8.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Female","Division 3","8.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Male","Division 4","4.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Female","Division 4","6.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Male","Division U","1.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Female","Division U","8.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Male","Division X","3.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","All Saints Nakirubi CU Primary School","Government","Female","Division X","3.0","D01S02P03","all-saints-nakirubi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Male","Division 1","13.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Female","Division 1","22.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Male","Division 2","25.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Female","Division 2","31.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Male","Division 3","5.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Female","Division 3","13.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Male","Division 4","3.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Female","Division 4","4.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Male","Division U","2.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Female","Division U","6.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Male","Division X","1.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Bukeeka CU Primary School","Government","Female","Division X","2.0","D01S02P01","bukeeka-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Male","Division 1","10.0","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Female","Division 1","8.0","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Male","Division 2","16.0","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Female","Division 2","25.0","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
