"district","county","subcounty","year","level","ownership","value","location_code","thematic_area"
"Masindi","Buruli","Kiruli","2021","Nursery","Private","7","D02S19","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Primary","Government","12","D02S02","education"
"Masindi","Buruli","Kiruli","2021","Primary","Private","1","D02S19","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Secondary","Government","4","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Secondary","Private","2","D02S02","education"
"Masindi","Buruli","Kiruli","2021","Tertiary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2021","Tertiary","Private","0","D02S19","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Nursery","Government","5","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Nursery","Private","2","D02S21","education"
"Masindi","Bujenje","Kabango Town Council","2021","Primary","Government","2","D02S20","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Primary","Private","1","D02S21","education"
"Masindi","Bujenje","Kabango Town Council","2021","Secondary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2021","Secondary","Private","3","D02S20","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Tertiary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Tertiary","Private","0","D02S21","education"
"Masindi","Buruli","Labongo","2021","Nursery","Government","12","D02S07","education"
"Masindi","Buruli","Labongo","2021","Nursery","Private","3","D02S07","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Primary","Government","8","D02S24","education"
"Masindi","Buruli","Labongo","2021","Primary","Private","5","D02S07","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Secondary","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Secondary","Private","0","D02S24","education"
"Masindi","Buruli","Labongo","2021","Tertiary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2021","Tertiary","Private","0","D02S07","education"
"Masindi","Bujenje","Nyantonzi","2021","Nursery","Government","4","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2021","Nursery","Private","0","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Primary","Government","4","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2021","Primary","Private","5","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Secondary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Secondary","Private","3","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2021","Tertiary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2021","Tertiary","Private","0","D02S16","education"
"Masindi","Buruli","Miirya","2021","Nursery","Government","2","D02S03","education"
"Masindi","Buruli","Miirya","2021","Nursery","Private","3","D02S03","education"
"Masindi","Buruli","Kijunjubwa","2021","Primary","Government","2","D02S23","education"
"Masindi","Buruli","Miirya","2021","Primary","Private","4","D02S03","education"
"Masindi","Buruli","Kijunjubwa","2021","Secondary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2021","Secondary","Private","3","D02S23","education"
"Masindi","Buruli","Miirya","2021","Tertiary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2021","Tertiary","Private","0","D02S03","education"
"Masindi","Buruli","Pakanyi","2021","Nursery","Government","5","D02S05","education"
"Masindi","Buruli","Pakanyi","2021","Nursery","Private","6","D02S05","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Primary","Government","0","D02S08","education"
"Masindi","Buruli","Pakanyi","2021","Primary","Private","3","D02S05","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Secondary","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Secondary","Private","0","D02S08","education"
"Masindi","Buruli","Pakanyi","2021","Tertiary","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2021","Tertiary","Private","0","D02S05","education"
"Masindi","Bujenje","Budongo","2021","Nursery","Government","7","D02S22","education"
"Masindi","Bujenje","Budongo","2021","Nursery","Private","9","D02S22","education"
"Masindi","Buruli","Kimengo","2021","Primary","Government","2","D02S10","education"
"Masindi","Bujenje","Budongo","2021","Primary","Private","9","D02S22","education"
"Masindi","Buruli","Kimengo","2021","Secondary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2021","Secondary","Private","6","D02S10","education"
"Masindi","Bujenje","Budongo","2021","Tertiary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2021","Tertiary","Private","0","D02S22","education"
"Masindi","Bujenje","Bulima Town Council","2021","Nursery","Government","0","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2021","Nursery","Private","0","D02S17","education"
"Masindi","Buruli","Kiruli","2021","Primary","Government","4","D02S19","education"
"Masindi","Bujenje","Bulima Town Council","2021","Primary","Private","3","D02S17","education"
"Masindi","Buruli","Kiruli","2021","Secondary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2021","Secondary","Private","4","D02S19","education"
"Masindi","Bujenje","Bulima Town Council","2021","Tertiary","Government","0","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2021","Tertiary","Private","0","D02S17","education"
"Masindi","Bujenje","Bwijanga","2021","Nursery","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2021","Nursery","Private","0","D02S13","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Primary","Government","1","D02S21","education"
"Masindi","Bujenje","Bwijanga","2021","Primary","Private","1","D02S13","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Secondary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2021","Secondary","Private","14","D02S21","education"
"Masindi","Bujenje","Bwijanga","2021","Tertiary","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2021","Tertiary","Private","0","D02S13","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Nursery","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Nursery","Private","2","D02S08","education"
"Masindi","Buruli","Labongo","2021","Primary","Government","5","D02S07","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Primary","Private","0","D02S08","education"
"Masindi","Buruli","Labongo","2021","Secondary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2021","Secondary","Private","0","D02S07","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Tertiary","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2021","Tertiary","Private","0","D02S08","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Nursery","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Nursery","Private","0","D02S02","education"
"Masindi","Buruli","Miirya","2021","Primary","Government","8","D02S03","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Primary","Private","0","D02S02","education"
"Masindi","Buruli","Miirya","2021","Secondary","Government","1","D02S03","education"
"Masindi","Buruli","Miirya","2021","Secondary","Private","5","D02S03","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Tertiary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2021","Tertiary","Private","2","D02S02","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Nursery","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Nursery","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Primary","Government","5","D02S26","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Primary","Private","1","D02S24","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Secondary","Government","1","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Secondary","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Tertiary","Government","1","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2021","Tertiary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Nursery","Government","2","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Nursery","Private","0","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2021","Primary","Government","7","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Primary","Private","0","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2021","Secondary","Government","1","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2021","Secondary","Private","0","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Tertiary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2021","Tertiary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Nursery","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Nursery","Private","0","D02S26","education"
"Masindi","Buruli","Pakanyi","2021","Primary","Government","8","D02S05","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Primary","Private","1","D02S26","education"
"Masindi","Buruli","Pakanyi","2021","Secondary","Government","1","D02S05","education"
"Masindi","Buruli","Pakanyi","2021","Secondary","Private","0","D02S05","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Tertiary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2021","Tertiary","Private","0","D02S26","education"
"Masindi","Bujenje","Bikonzi","2022","Nursery","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2022","Nursery","Private","5","D02S12","education"
"Masindi","Bujenje","Bikonzi","2022","Primary","Government","11","D02S12","education"
"Masindi","Bujenje","Bikonzi","2022","Primary","Private","4","D02S12","education"
"Masindi","Bujenje","Bikonzi","2022","Secondary","Government","1","D02S12","education"
"Masindi","Bujenje","Bikonzi","2022","Secondary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2022","Tertiary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2022","Tertiary","Private","0","D02S12","education"
"Masindi","Bujenje","Kabango Town Council","2022","Nursery","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2022","Nursery","Private","7","D02S20","education"
"Masindi","Bujenje","Budongo","2022","Primary","Government","5","D02S22","education"
"Masindi","Bujenje","Kabango Town Council","2022","Primary","Private","5","D02S20","education"
"Masindi","Bujenje","Budongo","2022","Secondary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2022","Secondary","Private","0","D02S22","education"
"Masindi","Bujenje","Kabango Town Council","2022","Tertiary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2022","Tertiary","Private","1","D02S20","education"
"Masindi","Buruli","Kijunjubwa","2022","Nursery","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2022","Nursery","Private","3","D02S23","education"
"Masindi","Bujenje","Bulima Town Council","2022","Primary","Government","2","D02S17","education"
"Masindi","Buruli","Kijunjubwa","2022","Primary","Private","7","D02S23","education"
"Masindi","Bujenje","Bulima Town Council","2022","Secondary","Government","0","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2022","Secondary","Private","0","D02S17","education"
"Masindi","Buruli","Kijunjubwa","2022","Tertiary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2022","Tertiary","Private","0","D02S23","education"
"Masindi","Buruli","Kimengo","2022","Nursery","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2022","Nursery","Private","13","D02S10","education"
"Masindi","Bujenje","Bwijanga","2022","Primary","Government","12","D02S13","education"
"Masindi","Buruli","Kimengo","2022","Primary","Private","3","D02S10","education"
"Masindi","Bujenje","Bwijanga","2022","Secondary","Government","1","D02S13","education"
"Masindi","Bujenje","Bwijanga","2022","Secondary","Private","1","D02S13","education"
"Masindi","Buruli","Kimengo","2022","Tertiary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2022","Tertiary","Private","0","D02S10","education"
"Masindi","Buruli","Kiruli","2022","Nursery","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2022","Nursery","Private","1","D02S19","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Primary","Government","12","D02S02","education"
"Masindi","Buruli","Kiruli","2022","Primary","Private","3","D02S19","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Secondary","Government","4","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Secondary","Private","0","D02S02","education"
"Masindi","Buruli","Kiruli","2022","Tertiary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2022","Tertiary","Private","0","D02S19","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Nursery","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Nursery","Private","9","D02S21","education"
"Masindi","Bujenje","Kabango Town Council","2022","Primary","Government","2","D02S20","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Primary","Private","6","D02S21","education"
"Masindi","Bujenje","Kabango Town Council","2022","Secondary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2022","Secondary","Private","0","D02S20","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Tertiary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Tertiary","Private","0","D02S21","education"
"Masindi","Buruli","Labongo","2022","Nursery","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2022","Nursery","Private","1","D02S07","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Primary","Government","8","D02S24","education"
"Masindi","Buruli","Labongo","2022","Primary","Private","2","D02S07","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Secondary","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Secondary","Private","1","D02S24","education"
"Masindi","Buruli","Labongo","2022","Tertiary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2022","Tertiary","Private","0","D02S07","education"
"Masindi","Bujenje","Nyantonzi","2022","Nursery","Government","6","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2022","Nursery","Private","14","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Primary","Government","4","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2022","Primary","Private","3","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Secondary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Secondary","Private","0","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2022","Tertiary","Government","0","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2022","Tertiary","Private","0","D02S16","education"
"Masindi","Buruli","Miirya","2022","Nursery","Government","4","D02S03","education"
"Masindi","Buruli","Miirya","2022","Nursery","Private","0","D02S03","education"
"Masindi","Buruli","Kijunjubwa","2022","Primary","Government","2","D02S23","education"
"Masindi","Buruli","Miirya","2022","Primary","Private","5","D02S03","education"
"Masindi","Buruli","Kijunjubwa","2022","Secondary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2022","Secondary","Private","1","D02S23","education"
"Masindi","Buruli","Miirya","2022","Tertiary","Government","0","D02S03","education"
"Masindi","Buruli","Miirya","2022","Tertiary","Private","0","D02S03","education"
"Masindi","Buruli","Pakanyi","2022","Nursery","Government","2","D02S05","education"
"Masindi","Buruli","Pakanyi","2022","Nursery","Private","3","D02S05","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Primary","Government","0","D02S08","education"
"Masindi","Buruli","Pakanyi","2022","Primary","Private","4","D02S05","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Secondary","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Secondary","Private","0","D02S08","education"
"Masindi","Buruli","Pakanyi","2022","Tertiary","Government","0","D02S05","education"
"Masindi","Buruli","Pakanyi","2022","Tertiary","Private","0","D02S05","education"
"Masindi","Bujenje","Budongo","2022","Nursery","Government","5","D02S22","education"
"Masindi","Bujenje","Budongo","2022","Nursery","Private","6","D02S22","education"
"Masindi","Buruli","Kimengo","2022","Primary","Government","2","D02S10","education"
"Masindi","Bujenje","Budongo","2022","Primary","Private","3","D02S22","education"
"Masindi","Buruli","Kimengo","2022","Secondary","Government","0","D02S10","education"
"Masindi","Buruli","Kimengo","2022","Secondary","Private","1","D02S10","education"
"Masindi","Bujenje","Budongo","2022","Tertiary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2022","Tertiary","Private","0","D02S22","education"
"Masindi","Bujenje","Bulima Town Council","2022","Nursery","Government","8","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2022","Nursery","Private","9","D02S17","education"
"Masindi","Buruli","Kiruli","2022","Primary","Government","4","D02S19","education"
"Masindi","Bujenje","Bulima Town Council","2022","Primary","Private","1","D02S17","education"
"Masindi","Buruli","Kiruli","2022","Secondary","Government","0","D02S19","education"
"Masindi","Buruli","Kiruli","2022","Secondary","Private","2","D02S19","education"
"Masindi","Bujenje","Bulima Town Council","2022","Tertiary","Government","0","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2022","Tertiary","Private","0","D02S17","education"
"Masindi","Bujenje","Bwijanga","2022","Nursery","Government","1","D02S13","education"
"Masindi","Bujenje","Bwijanga","2022","Nursery","Private","3","D02S13","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Primary","Government","1","D02S21","education"
"Masindi","Bujenje","Bwijanga","2022","Primary","Private","10","D02S13","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Secondary","Government","0","D02S21","education"
"Masindi","Buruli","Kyatiri Town Council","2022","Secondary","Private","7","D02S21","education"
"Masindi","Bujenje","Bwijanga","2022","Tertiary","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2022","Tertiary","Private","0","D02S13","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Nursery","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Nursery","Private","0","D02S08","education"
"Masindi","Buruli","Labongo","2022","Primary","Government","5","D02S07","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Primary","Private","2","D02S08","education"
"Masindi","Buruli","Labongo","2022","Secondary","Government","0","D02S07","education"
"Masindi","Buruli","Labongo","2022","Secondary","Private","1","D02S07","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Tertiary","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2022","Tertiary","Private","0","D02S08","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Nursery","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Nursery","Private","0","D02S02","education"
"Masindi","Buruli","Miirya","2022","Primary","Government","8","D02S03","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Primary","Private","0","D02S02","education"
"Masindi","Buruli","Miirya","2022","Secondary","Government","1","D02S03","education"
"Masindi","Buruli","Miirya","2022","Secondary","Private","0","D02S03","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Tertiary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2022","Tertiary","Private","2","D02S02","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Nursery","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Nursery","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Primary","Government","5","D02S26","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Primary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Secondary","Government","1","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Secondary","Private","0","D02S26","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Tertiary","Government","1","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2022","Tertiary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Nursery","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Nursery","Private","1","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2022","Primary","Government","7","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Primary","Private","0","D02S25","education"
"Masindi","Bujenje","Nyantonzi","2022","Secondary","Government","1","D02S16","education"
"Masindi","Bujenje","Nyantonzi","2022","Secondary","Private","0","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Tertiary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2022","Tertiary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Nursery","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Nursery","Private","0","D02S26","education"
"Masindi","Buruli","Pakanyi","2022","Primary","Government","8","D02S05","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Primary","Private","3","D02S26","education"
"Masindi","Buruli","Pakanyi","2022","Secondary","Government","1","D02S05","education"
"Masindi","Buruli","Pakanyi","2022","Secondary","Private","5","D02S05","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Tertiary","Government","0","D02S26","education"
"Masindi","Masindi Municipal Council","Nyangahya Division","2022","Tertiary","Private","0","D02S26","education"
"Masindi","Bujenje","Bikonzi","2023","Nursery","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2023","Nursery","Private","5","D02S12","education"
"Masindi","Bujenje","Bikonzi","2023","Primary","Government","11","D02S12","education"
"Masindi","Bujenje","Bikonzi","2023","Primary","Private","4","D02S12","education"
"Masindi","Bujenje","Bikonzi","2023","Secondary","Government","1","D02S12","education"
"Masindi","Bujenje","Bikonzi","2023","Secondary","Private","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2023","Tertiary","Government","0","D02S12","education"
"Masindi","Bujenje","Bikonzi","2023","Tertiary","Private","0","D02S12","education"
"Masindi","Bujenje","Kabango Town Council","2023","Nursery","Government","0","D02S20","education"
"Masindi","Bujenje","Budongo","2023","Nursery","Private","7","D02S22","education"
"Masindi","Bujenje","Budongo","2023","Primary","Government","5","D02S22","education"
"Masindi","Bujenje","Budongo","2023","Primary","Private","2","D02S22","education"
"Masindi","Bujenje","Budongo","2023","Secondary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2023","Secondary","Private","2","D02S22","education"
"Masindi","Bujenje","Budongo","2023","Tertiary","Government","1","D02S22","education"
"Masindi","Bujenje","Budongo","2023","Tertiary","Private","0","D02S22","education"
"Masindi","Buruli","Kijunjubwa","2023","Nursery","Government","0","D02S23","education"
"Masindi","Bujenje","Bulima Town Council","2023","Nursery","Private","1","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2023","Primary","Government","2","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2023","Primary","Private","1","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2023","Secondary","Government","0","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2023","Secondary","Private","0","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2023","Tertiary","Government","0","D02S17","education"
"Masindi","Bujenje","Bulima Town Council","2023","Tertiary","Private","0","D02S17","education"
"Masindi","Buruli","Kimengo","2023","Nursery","Government","0","D02S10","education"
"Masindi","Bujenje","Bwijanga","2023","Nursery","Private","13","D02S13","education"
"Masindi","Bujenje","Bwijanga","2023","Primary","Government","12","D02S13","education"
"Masindi","Bujenje","Bwijanga","2023","Primary","Private","15","D02S13","education"
"Masindi","Bujenje","Bwijanga","2023","Secondary","Government","1","D02S13","education"
"Masindi","Bujenje","Bwijanga","2023","Secondary","Private","3","D02S13","education"
"Masindi","Bujenje","Bwijanga","2023","Tertiary","Government","0","D02S13","education"
"Masindi","Bujenje","Bwijanga","2023","Tertiary","Private","0","D02S13","education"
"Masindi","Buruli","Kiruli","2023","Nursery","Government","0","D02S19","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Nursery","Private","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Primary","Government","12","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Primary","Private","3","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Secondary","Government","4","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Secondary","Private","10","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Tertiary","Government","0","D02S02","education"
"Masindi","Masindi Municipal Council","Central Division","2023","Tertiary","Private","2","D02S02","education"
"Masindi","Buruli","Kyatiri Town Council","2023","Nursery","Government","0","D02S21","education"
"Masindi","Bujenje","Kabango Town Council","2023","Nursery","Private","7","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2023","Primary","Government","2","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2023","Primary","Private","5","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2023","Secondary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2023","Secondary","Private","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2023","Tertiary","Government","0","D02S20","education"
"Masindi","Bujenje","Kabango Town Council","2023","Tertiary","Private","1","D02S20","education"
"Masindi","Buruli","Labongo","2023","Nursery","Government","0","D02S07","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Nursery","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Primary","Government","8","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Primary","Private","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Secondary","Government","0","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Secondary","Private","1","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Tertiary","Government","1","D02S24","education"
"Masindi","Masindi Municipal Council","Karujubu Division","2023","Tertiary","Private","0","D02S24","education"
"Masindi","Bujenje","Nyantonzi","2023","Nursery","Government","0","D02S16","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Nursery","Private","3","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Primary","Government","4","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Primary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Secondary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Secondary","Private","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Tertiary","Government","0","D02S25","education"
"Masindi","Masindi Municipal Council","Kigulya Division","2023","Tertiary","Private","0","D02S25","education"
"Masindi","Buruli","Miirya","2023","Nursery","Government","0","D02S03","education"
"Masindi","Buruli","Kijunjubwa","2023","Nursery","Private","3","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2023","Primary","Government","2","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2023","Primary","Private","5","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2023","Secondary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2023","Secondary","Private","1","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2023","Tertiary","Government","0","D02S23","education"
"Masindi","Buruli","Kijunjubwa","2023","Tertiary","Private","0","D02S23","education"
"Masindi","Buruli","Pakanyi","2023","Nursery","Government","0","D02S05","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Nursery","Private","1","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Primary","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Primary","Private","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Secondary","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Secondary","Private","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Tertiary","Government","0","D02S08","education"
"Masindi","Buruli","Kijunjubwa Town Council","2023","Tertiary","Private","0","D02S08","education"
"Masindi","Bujenje","Budongo","2023","Nursery","Government","0","D02S22","education"
